label,cav_score,llr
negative,0.4595,-9.6009
negative,-1.0854,-24.7751
negative,0.7462,-7.3152
negative,-0.8399,-22.0426
negative,-1.0288,-24.1341
negative,-0.9991,-23.8009
negative,-2.0309,-36.4368
negative,-1.1005,-24.9480
negative,-0.9688,-23.4623
negative,0.1712,-12.0676
negative,-2.4281,-41.8735
negative,-0.9632,-23.3997
negative,-1.1758,-25.8127
negative,1.2744,-12.0822
negative,0.7391,-14.1059
negative,-0.4079,-17.7710
negative,-0.4445,-17.8729
negative,1.0774,-12.8503
negative,0.7805,-13.9566
negative,0.9079,-13.4894
negative,-2.0103,-21.3577
negative,0.3861,-15.3315
negative,0.7052,-14.2275
negative,0.7748,-13.9774
negative,-1.3771,-20.1541
negative,0.7291,-14.1419
negative,1.5463,-10.9778
negative,1.3074,-11.9510
negative,1.2945,-12.0023
negative,0.7456,-14.0828
negative,1.4168,-11.5104
negative,1.4966,-40.5324
negative,1.4160,-43.0120
negative,0.0800,-87.7166
negative,1.7613,-32.5693
negative,0.6905,-66.4422
negative,0.9273,-58.5720
negative,0.4709,-73.9277
negative,0.8010,-62.7414
negative,0.8452,-61.2744
negative,0.1027,-86.8987
negative,0.7877,-63.1855
negative,0.9881,-56.5847
negative,0.9087,-59.1813
negative,0.9184,-58.8649
negative,0.8007,-62.7514
negative,0.2891,-5.8043
negative,0.8307,-4.1136
negative,0.7755,-4.2792
negative,0.3316,-5.6666
negative,1.2697,-2.8482
negative,2.4284,0.0381
negative,1.7672,-1.5283
negative,0.9062,-3.8891
negative,1.7279,-1.6282
negative,0.8112,-4.1719
negative,0.7184,-4.4521
negative,0.9493,-3.7622
negative,0.7967,-4.2153
negative,1.2754,-2.8323
negative,1.4075,-2.4705
negative,1.3187,-2.7128
negative,0.7069,-4.4874
negative,1.9660,-1.0348
negative,-2.2121,-15.4762
negative,1.5294,-2.1441
negative,1.3565,-2.6091
negative,-0.0075,-6.7912
negative,0.7591,-4.3287
negative,-0.1304,-7.2127
negative,0.0629,-6.5532
negative,1.0082,-3.5907
negative,-0.6928,-9.2363
negative,-1.9846,-14.4697
negative,1.0332,-3.5180
negative,1.5677,-2.0431
negative,0.3373,-5.6481
negative,0.9872,-3.6515
negative,0.8542,-4.0434
negative,0.3778,-5.5176
negative,-0.0424,-6.9101
negative,-0.8342,-9.7691
negative,-0.4901,-8.4890
negative,0.4698,-5.2242
negative,-1.0219,-10.4920
negative,0.5889,-4.8507
negative,-0.1203,-7.1780
negative,0.7692,-4.2983
negative,-0.4861,-8.4744
negative,0.0462,-6.6095
negative,-0.4041,-8.1781
negative,1.0739,-3.4009
negative,2.1900,-0.5021
negative,1.8493,-1.3223
negative,4.7029,3.7928
negative,0.6621,-4.6244
negative,1.8776,-1.2520
negative,0.9354,-3.8030
negative,-0.2236,-7.5373
negative,0.8386,-4.0899
negative,-1.2972,-11.5831
negative,4.6516,3.7361
negative,-0.4172,-8.2251
negative,0.1150,-6.3784
negative,4.8408,3.9391
negative,4.6223,3.7031
negative,0.5361,-4.1991
negative,-0.4297,-8.3427
negative,-0.0965,-6.9864
negative,-0.7796,-9.6840
negative,-0.5871,-8.9566
negative,-0.4570,-8.4505
negative,0.5656,-4.0619
negative,-0.2396,-7.5781
negative,-0.7801,-9.6859
negative,0.3935,-4.8515
negative,0.8439,-2.7421
negative,0.4959,-4.3842
negative,-0.5204,-8.6984
negative,0.1642,-5.8714
negative,1.2322,-0.8111
negative,0.7305,-3.2864
negative,-0.9065,-10.1496
negative,-1.0322,-10.5999
negative,0.5290,-4.2319
negative,0.7813,-3.0437
negative,0.5638,-4.0703
negative,0.0904,-6.1918
negative,0.4969,-4.3800
negative,-0.9870,-10.4392
negative,0.3933,-4.8525
negative,-0.7831,-9.6970
negative,0.7517,-3.1856
negative,1.9463,3.0146
negative,-0.1115,-7.0491
negative,-0.9499,-10.3062
negative,-0.9727,-10.3882
negative,-0.5926,-8.9777
negative,-0.2408,-7.5832
negative,-0.6415,-9.1649
negative,-0.2001,-7.4163
negative,-0.1594,-7.2484
negative,-0.2017,-7.4229
negative,0.1890,-5.7629
negative,1.0439,-1.7603
negative,0.1196,-6.0652
negative,0.1751,-5.8237
negative,0.2869,-5.3300
negative,-0.4755,-8.5232
negative,-0.1326,-7.1370
negative,0.9974,-1.9911
negative,0.9430,-2.2591
negative,-0.5772,-8.9187
negative,0.4883,-4.4191
negative,-0.0577,-6.8233
negative,-0.1993,-7.4128
negative,-0.1953,-7.3964
negative,1.2518,-0.7108
negative,-0.9064,-18.9101
negative,1.8828,-1.2879
negative,-1.1596,-21.0176
negative,-0.4047,-14.9840
negative,3.9336,5.1254
negative,0.6795,-7.6324
negative,-1.0204,-19.8488
negative,-0.2998,-14.2048
negative,-1.0363,-19.9805
negative,2.1677,-0.0651
negative,0.6663,-7.7127
negative,-1.0120,-19.7792
negative,-1.1947,-21.3166
negative,-0.8675,-18.5940
negative,-1.2057,-21.4104
negative,-0.6884,-17.1635
negative,-0.3416,-14.5135
negative,-1.4279,-23.3435
negative,-1.2413,-21.7162
negative,-1.0977,-20.4950
negative,-0.1025,-17.4815
negative,0.4826,-13.3745
negative,-1.3511,-26.7226
negative,-0.5251,-20.5368
negative,1.7759,-4.8010
negative,0.2848,-14.7472
negative,0.0289,-16.5469
negative,0.6022,-12.5522
negative,0.8425,-10.9187
negative,0.0274,-16.5577
negative,-0.8836,-23.1867
negative,-0.0346,-16.9979
negative,0.5129,-13.1652
negative,-1.1275,-25.0201
negative,0.7233,-11.7259
negative,-0.8934,-23.2602
negative,-1.0167,-24.1845
negative,-3.6793,-45.6864
negative,0.0113,-16.6714
negative,-0.0110,-16.8300
negative,0.1430,-15.7410
negative,1.0904,-9.2584
negative,-0.0994,-17.4594
negative,0.0377,-16.4843
negative,0.6181,-12.4433
negative,-0.0893,-17.3873
negative,-0.0451,-17.0727
negative,0.9866,-1.8480
negative,1.0074,-1.7863
negative,0.7949,-2.3787
negative,-0.0502,-3.8740
negative,0.1507,-3.6432
negative,1.1732,-1.2638
negative,0.8130,-2.3315
negative,0.8742,-2.1677
negative,0.8751,-2.1653
negative,1.0352,-1.7024
negative,0.1451,-3.6507
negative,1.5495,0.1187
negative,-0.2191,-4.0080
negative,1.4188,-0.3926
negative,-0.9292,-3.9706
negative,0.7682,-2.4469
negative,1.0717,-1.5900
negative,1.4814,-0.1519
negative,0.7400,-2.5175
negative,0.1644,-3.6246
negative,0.6832,-2.6551
negative,-0.0431,-3.8672
negative,0.7793,-2.4186
negative,0.9806,-1.8659
negative,0.4640,-3.1279
negative,0.7148,-2.5793
negative,1.1769,-1.8244
negative,0.6858,-3.9433
negative,1.6087,-0.3656
negative,2.5438,1.4978
negative,2.2839,1.1578
negative,-1.5891,-20.1386
negative,0.7515,-3.6315
negative,2.1518,0.9325
negative,1.3165,-1.3113
negative,-0.4085,-10.4237
negative,-0.3795,-10.2206
negative,2.3471,1.2531
negative,2.4762,1.4225
negative,-0.5528,-11.4595
negative,0.0526,-7.3970
negative,-0.5145,-11.1805
negative,-1.1512,-16.2059
negative,2.5561,1.5105
negative,0.3717,-5.5551
negative,1.3544,-1.1788
negative,0.6793,-3.9744
negative,0.9570,-2.7127
negative,0.3076,-5.9083
negative,1.0181,-2.4560
negative,1.0737,-2.2291
negative,0.0537,-7.3905
negative,0.6333,-4.1988
negative,0.2814,-6.0554
negative,0.9321,-2.8197
negative,2.5513,1.5056
negative,-0.9546,-14.5666
negative,0.7952,-3.4290
negative,2.4183,1.3508
negative,-0.7713,-13.1088
negative,1.2057,-1.7153
negative,1.9220,0.4563
negative,0.5201,-4.7684
negative,2.3648,1.2783
negative,2.4945,1.4439
negative,1.5830,-0.4417
negative,0.0670,-7.3097
negative,-0.4587,-10.7795
negative,2.3299,1.2280
negative,2.4514,1.3927
negative,2.4782,1.4250
negative,0.7254,-3.7545
negative,2.4049,1.3331
negative,2.4573,1.3999
negative,2.3990,1.3254
negative,-0.8796,-13.9618
negative,1.0210,-2.4442
negative,1.0722,-0.6260
negative,0.8465,-0.8490
negative,-1.1843,-2.6619
negative,-0.8719,-2.4057
negative,-0.4799,-2.0725
negative,-1.1928,-2.6687
negative,0.6166,-1.0717
negative,2.3691,0.7388
negative,2.2651,0.6241
negative,-0.4814,-2.0739
negative,-0.3543,-1.9631
negative,0.3207,-1.3518
negative,0.7561,-0.9371
negative,0.2888,-1.3816
negative,0.9208,-0.7761
negative,1.3494,-0.3462
negative,0.1399,-1.5193
negative,2.2731,0.6329
negative,0.7632,-0.9302
negative,0.4525,-1.2279
negative,2.3577,0.7262
negative,2.1440,0.4917
negative,2.2374,0.5937
negative,0.6747,-1.0159
negative,1.5284,-0.1622
negative,1.7281,0.0465
negative,1.7849,0.1064
negative,2.5030,0.8878
negative,1.7642,0.0845
negative,2.2502,0.6077
negative,0.3879,-4.0895
negative,-0.6460,-5.3395
negative,0.3490,-4.1901
negative,0.7155,-3.0752
negative,-0.3785,-5.3002
negative,-0.9746,-5.1163
negative,0.3037,-4.3019
negative,0.9982,-1.9608
negative,0.2634,-4.3968
negative,0.4835,-3.8242
negative,0.3563,-4.1716
negative,0.4623,-3.8852
negative,0.7119,-3.0881
negative,0.7066,-3.1065
negative,0.6927,-3.1555
negative,0.2672,-2.6994
negative,1.9741,-0.1843
negative,0.1367,-2.8285
negative,0.3166,-2.6482
negative,-1.2904,-3.6557
negative,0.4385,-2.5163
negative,-1.4117,-3.6765
negative,0.3737,-2.5873
negative,0.2582,-2.7086
negative,2.4227,0.7313
negative,-1.7304,-3.6944
negative,0.5485,-2.3905
negative,2.8883,1.7938
negative,0.2066,-2.7605
negative,2.2044,0.2726
negative,1.1727,-1.5562
negative,0.2233,-2.7439
negative,-0.8323,-3.5071
negative,0.3427,-2.6206
negative,0.9725,-1.8461
negative,0.2241,-2.7430
negative,0.2873,-2.6788
negative,0.0702,-2.8910
negative,-0.7129,-3.4502
negative,0.0407,-2.9178
negative,-0.7948,-5.8476
negative,0.1457,-2.8006
negative,-0.7839,-5.8666
negative,-0.4769,-5.8790
negative,-0.4561,-5.8433
negative,-0.9116,-5.5637
negative,-0.7728,-5.8847
negative,-0.6563,-5.9945
negative,-0.5624,-5.9770
negative,-0.5305,-5.9497
negative,-0.1045,-4.5372
negative,-0.3389,-5.5554
negative,-0.1234,-4.6414
negative,-2.1260,-76.4957
negative,-2.2198,-78.7883
negative,-1.4966,-61.8036
negative,-1.5338,-62.6389
negative,-2.6371,-89.3042
negative,-0.3960,-38.9806
negative,-2.0849,-75.4986
negative,-2.2143,-78.6511
negative,0.1202,-29.5320
negative,0.1096,-29.7173
negative,0.5510,-22.2618
negative,-2.2799,-80.2690
negative,-2.3895,-83.0002
negative,-2.5901,-88.0919
negative,-2.6304,-89.1300
negative,-2.4787,-85.2505
negative,-2.5408,-86.8314
negative,-2.5543,-87.1764
negative,1.0189,-16.3306
negative,2.1142,-8.1913
negative,0.3308,-21.9045
negative,1.8561,-10.0282
negative,1.7814,-10.5690
negative,1.8560,-10.0287
negative,1.8069,-10.3837
negative,1.7925,-10.4882
negative,1.8470,-10.0939
negative,-0.6474,-30.4411
negative,1.8966,-9.7366
negative,-0.6652,-30.6026
negative,0.6161,-19.5503
negative,1.9737,-9.1848
negative,1.9980,-9.0118
negative,2.1789,-7.7383
negative,0.5098,-20.4204
negative,0.7601,-18.3851
negative,1.9236,-9.5429
negative,2.0222,-8.8400
negative,0.4603,-14.9101
negative,-1.2544,-31.4067
negative,-1.0296,-29.2887
negative,-1.3422,-32.2301
negative,-1.2615,-31.4733
negative,-1.0139,-29.1405
negative,-0.5309,-24.5421
negative,-0.0930,-20.3192
negative,-0.6822,-25.9897
negative,-1.4289,-33.0421
negative,0.5407,-14.1178
negative,0.1351,-18.0993
negative,-0.7084,-26.2396
negative,-1.3811,-32.5944
negative,-0.0972,-20.3605
negative,-1.0856,-29.8181
negative,-0.3584,-22.8846
negative,-0.7591,-26.7228
negative,-1.2067,-30.9590
negative,-1.0118,-29.1204
negative,1.1596,-7.9563
negative,0.5878,-13.6524
negative,-1.3840,-32.6219
negative,-1.5743,-34.3980
negative,-1.4009,-32.7796
negative,-0.7693,-26.8198
negative,-0.6323,-25.5130
negative,-1.1395,-30.3263
negative,-1.4094,-32.8595
negative,-1.3113,-31.9411
negative,0.2622,-8.4696
negative,0.5816,-5.8645
negative,-0.1945,-12.7088
negative,1.6219,0.5738
negative,-1.4337,-27.2538
negative,2.3029,3.0904
negative,-0.1837,-12.6010
negative,-1.0329,-22.0635
negative,-1.4534,-27.5217
negative,-0.6357,-17.3780
negative,0.8932,-3.6068
negative,0.3286,-7.9034
negative,0.0184,-10.6579
negative,0.5794,-5.8814
negative,0.9201,-3.4255
negative,0.6720,-5.1804
negative,0.0277,-10.5710
negative,-0.2668,-13.4350
negative,1.3371,-0.8771
negative,0.3044,-8.1082
negative,-0.9117,-20.5847
negative,1.4521,-0.2633
negative,1.8131,1.4160
negative,1.0959,-2.2899
negative,0.7733,-4.4424
negative,0.0011,-10.8188
negative,-0.9323,-20.8334
negative,1.8779,1.6775
negative,-0.3316,-14.0994
negative,0.4830,-6.6371
negative,-0.1506,-12.2749
negative,0.8281,-4.0551
negative,1.3019,-1.0731
negative,-0.1078,-11.8573
negative,0.3522,-7.7056
negative,1.6317,0.6193
negative,1.0344,-2.6769
negative,0.0466,-10.3953
negative,0.8319,-4.0287
negative,0.5419,-6.1719
negative,0.4165,-7.1738
negative,0.4448,-6.9440
negative,0.9968,-2.9187
negative,0.5709,-5.9468
negative,0.0774,-10.1127
negative,0.0234,-10.6106
negative,0.9844,0.1128
negative,-1.3437,-5.8905
negative,-2.5856,-10.7195
negative,0.7596,-0.2936
negative,-1.7970,-7.5219
negative,1.2904,0.6062
negative,1.6599,1.1103
negative,0.5874,-0.6297
negative,3.2513,2.1372
negative,0.8721,-0.0855
negative,2.0951,1.5757
negative,-1.9411,-8.0722
negative,-1.4019,-6.0917
negative,-2.1925,-9.0687
negative,0.8857,-0.0610
negative,0.6816,-0.4431
negative,2.0941,1.5748
negative,0.1548,-1.5704
negative,-1.2191,-5.4685
negative,1.1909,0.4533
negative,-2.1053,-8.7176
negative,0.3970,-1.0270
negative,-1.0231,-4.8279
negative,-2.1100,-8.7364
negative,0.2031,-1.4587
negative,0.9966,0.1337
negative,0.1245,-1.6416
negative,1.7612,1.2310
negative,-1.9696,-8.1827
negative,0.9017,-0.0324
negative,0.5962,-0.6120
negative,-2.0209,-8.3833
negative,-2.4315,-10.0586
negative,-0.2215,-2.5004
negative,-1.8224,-7.6181
negative,2.4919,1.8789
negative,-2.3153,-9.5722
negative,-2.3392,-9.6712
negative,-2.5635,-10.6234
negative,-2.2288,-9.2162
negative,-0.3341,-2.7988
negative,1.1349,0.3640
negative,2.2444,1.6548
negative,-0.8563,-8.4581
negative,1.0172,-1.2854
negative,-0.9024,-8.6752
negative,2.0607,1.3031
negative,2.0801,1.3419
negative,1.9093,0.9901
negative,2.0021,1.1846
negative,-1.2803,-10.5312
negative,-0.6972,-7.7227
negative,0.5083,-2.9129
negative,-0.8110,-8.2464
negative,1.4840,-0.0031
negative,1.0561,-1.1709
negative,0.4990,-2.9448
negative,0.0929,-4.4186
negative,1.9296,1.0332
negative,1.6194,0.3313
negative,1.8223,0.8006
negative,-0.7798,-8.1016
negative,-0.5584,-7.1007
negative,1.5113,0.0658
negative,0.0925,-4.4202
negative,-0.1341,-5.3090
negative,-0.4995,-6.8419
negative,1.0639,-1.1480
negative,-0.0810,-5.0965
negative,-0.6466,-7.4939
negative,0.1690,-4.1310
negative,1.9231,1.0195
negative,-1.3915,-11.1024
negative,-1.3243,-10.7561
negative,-1.1615,-9.9337
negative,-0.4135,-6.4700
negative,1.1471,-0.9083
negative,-0.9840,-9.0649
negative,-0.9586,-8.9430
negative,-0.8861,-8.5981
negative,-1.3968,-825.4898
negative,0.6909,-258.2050
negative,-0.6815,-596.2700
negative,-1.4932,-859.1361
negative,-1.7364,-947.0039
negative,-1.4754,-852.8666
negative,-0.1971,-461.6794
negative,1.4694,-125.8765
negative,-1.1267,-734.6686
negative,-0.8866,-658.2802
negative,-1.4534,-845.1528
negative,-1.3450,-807.6489
negative,-1.7516,-952.6449
negative,-1.4243,-835.0005
negative,-1.3849,-821.3672
negative,-1.6935,-931.2045
negative,-1.7053,-935.5470
negative,-1.4276,-836.1652
negative,-1.6981,-932.9076
negative,-1.5795,-889.8254
negative,2.3443,3.2368
negative,-2.0394,-7.4610
negative,0.3260,-1.9310
negative,0.9457,-0.3883
negative,-0.4838,-3.8882
negative,-1.0710,-5.2657
negative,-1.1461,-5.4394
negative,-1.7139,-6.7338
negative,0.4885,-1.5303
negative,-1.1092,-5.3542
negative,-1.2575,-5.6959
negative,-2.2944,-8.0231
negative,-0.7529,-4.5238
negative,-2.0931,-7.5800
negative,-2.0666,-7.5213
negative,-1.1083,-5.3521
negative,-1.0636,-5.2485
negative,-0.7156,-740.9421
negative,-0.8950,-794.5170
negative,-1.0375,-838.3963
negative,1.8619,-172.1366
negative,-0.6593,-724.5104
negative,-0.9593,-814.1634
negative,-0.5140,-682.9007
negative,-1.3916,-952.3358
negative,-0.8467,-779.9132
negative,-0.6341,-717.2085
negative,-0.7022,-737.0047
negative,1.0994,-0.5786
negative,0.0304,-2.2824
negative,1.3266,-0.2405
negative,1.3274,-0.2392
negative,-1.5474,-5.1373
negative,2.9408,1.9199
negative,1.6345,0.2044
negative,-1.6197,-5.2779
negative,3.0301,2.0269
negative,1.5639,0.1037
negative,-2.4565,-6.9667
negative,0.2299,-1.9503
negative,1.7670,0.3911
negative,0.0352,-2.2743
negative,0.9792,-0.7608
negative,-1.7296,-5.4933
negative,1.5197,0.0404
negative,-1.4208,-4.8933
negative,-0.4562,-3.1196
negative,1.4822,-0.0137
negative,1.1032,-0.5729
negative,-0.9048,-3.9256
negative,0.7151,-1.1697
negative,1.1224,-0.5439
negative,-0.2301,-2.7258
negative,2.2753,1.0806
negative,0.7787,-1.0702
negative,0.6330,-1.2990
negative,-2.4575,-6.9687
negative,-1.5839,-5.2083
negative,0.7123,-1.1740
negative,-1.8264,-5.6844
negative,-1.5918,-5.2237
negative,0.7429,-1.1261
negative,-1.6689,-5.3741
negative,-1.5731,-5.1874
negative,-2.2493,-6.5378
negative,-1.6701,-5.3765
negative,-2.6201,-7.3100
negative,-2.4597,-6.9734
negative,-2.2589,-6.5576
negative,2.5133,1.3890
negative,-0.1199,-2.5369
negative,0.1908,-2.0148
negative,-2.6368,-7.3454
negative,-2.6442,-7.3612
negative,1.5469,-0.8884
negative,1.7221,-0.6031
negative,-0.4091,-3.5698
negative,1.8831,-0.3346
negative,-0.6103,-3.7932
negative,1.2160,-1.4068
negative,0.9745,-1.7685
negative,1.6946,-0.6483
negative,-1.4515,-4.6218
negative,-0.2080,-3.3366
negative,-1.1373,-4.3323
negative,-1.1293,-4.3246
negative,1.7003,-0.6391
negative,1.6776,-0.6764
negative,1.6789,-0.6741
negative,1.7195,-0.6075
negative,1.5101,-0.9473
negative,1.5531,-0.8783
negative,1.6748,-0.6809
negative,1.6667,-0.6941
negative,1.2926,-1.2892
negative,0.4740,-2.4734
negative,1.4540,-1.0365
negative,1.5715,-0.8487
negative,1.7203,-0.6060
negative,-1.8599,-468.1611
negative,-1.7500,-451.5672
negative,-1.9629,-483.9532
negative,-1.5862,-427.3327
negative,-2.4928,-568.9055
negative,-1.6233,-432.7695
negative,-1.6706,-439.7532
negative,-1.6138,-431.3719
negative,0.1996,-201.7221
negative,-2.2484,-528.9434
negative,-1.9718,-485.3167
negative,-2.0033,-490.2113
negative,-1.4972,-414.4270
negative,1.8384,-1.0476
negative,0.0572,-11.3262
negative,1.0032,-5.3245
negative,1.1401,-4.5578
negative,-0.4286,-14.8860
negative,-1.0270,-19.7169
negative,-1.8730,-27.3868
negative,0.3200,-9.5352
negative,0.3700,-9.2055
negative,1.3041,-3.6730
negative,1.0246,-5.2031
negative,1.0719,-4.9366
negative,-1.8163,-26.8416
negative,0.3493,-9.3416
negative,1.3577,-3.3920
negative,-1.2699,-21.8184
negative,-0.7502,-17.4213
negative,1.6489,-1.9338
negative,-0.5358,-15.7152
negative,-1.7500,-26.2105
negative,-2.7184,-36.0337
negative,-1.6196,-24.9861
negative,-1.9928,-28.5526
negative,1.1363,-4.5787
negative,2.0544,-0.0977
negative,0.5959,-7.7580
negative,1.2581,-3.9176
negative,1.0389,-5.1218
negative,0.8553,-6.1815
negative,0.3329,-9.4498
negative,1.3398,-3.4853
negative,0.5185,-8.2461
negative,0.1540,-10.6555
negative,1.0714,-4.9392
negative,0.3661,-9.2311
negative,-0.9139,-18.7662
negative,-0.4515,-15.0617
negative,0.9186,-5.8110
negative,-0.2294,-13.3874
negative,-1.5990,-24.7947
negative,-0.1929,-13.1182
negative,0.5045,-8.3349
negative,-1.4281,-23.2310
negative,-0.4683,-15.1911
negative,1.0521,-5.0474
negative,-2.1540,-30.1517
negative,-0.8487,-18.2260
negative,2.3992,1.2862
negative,-1.6258,-25.0440
negative,-0.4087,-14.7338
negative,-1.1807,-21.0379
negative,-1.0354,-19.7882
negative,1.1867,-4.3027
negative,0.2343,-10.1090
negative,0.9025,-5.9048
negative,-1.1064,-20.3949
negative,1.1141,-4.7015
negative,-1.1174,-20.4896
negative,-0.3683,-14.4267
negative,-1.1840,-21.0662
negative,-0.3563,-14.3357
negative,0.0632,-11.2842
negative,3.2293,3.9470
negative,-0.2318,-13.4052
negative,-0.3725,-14.4584
negative,-0.2485,-19.1315
negative,-0.5375,-22.2054
negative,0.4712,-11.9244
negative,1.2666,-4.7049
negative,0.6677,-10.0679
negative,0.0999,-15.5628
negative,0.2943,-13.6365
negative,0.6884,-9.8748
negative,0.8390,-8.4888
negative,1.1066,-6.0937
negative,0.1340,-15.2210
negative,1.3634,-3.8791
negative,-0.6978,-23.9554
negative,0.3059,-13.5226
negative,0.3499,-13.0940
negative,-0.9160,-26.3885
negative,0.4247,-12.3702
negative,0.9041,-7.8983
negative,-0.4048,-20.7813
negative,-0.5598,-22.4475
negative,-1.0708,-28.1496
negative,-1.2141,-29.8067
negative,-0.5184,-21.9988
negative,1.0035,-7.0064
negative,-0.9342,-26.5938
negative,-1.3104,-30.9349
negative,0.0969,-15.5922
negative,0.0932,-15.6292
negative,-0.9368,-26.6236
negative,0.0804,-15.7579
negative,0.7341,-9.4518
negative,0.2424,-14.1458
negative,0.9396,-7.5781
negative,0.2746,-13.8296
negative,0.0923,-15.6383
negative,0.0137,-16.4311
negative,0.1271,-15.2897
negative,0.6621,-10.1205
negative,0.9610,-7.3858
negative,-0.4494,-121.9439
negative,-0.3385,-116.2880
negative,-0.5652,-127.9698
negative,-0.5844,-128.9771
negative,-0.3315,-115.9355
negative,-3.3210,-307.6822
negative,0.3020,-85.8457
negative,-0.3959,-119.2029
negative,-0.8945,-145.7730
negative,0.2809,-86.7882
negative,0.2639,-87.5497
negative,-0.5589,-127.6389
negative,-0.3302,-115.8712
negative,-0.1912,-108.9528
negative,-0.2879,-113.7449
negative,-0.6929,-134.7516
negative,0.1548,-102.1542
negative,0.2601,-99.2672
negative,0.1702,-101.7398
negative,0.3350,-97.1376
negative,0.1477,-102.3449
negative,-0.0925,-108.4486
negative,0.0555,-104.7646
negative,-0.6938,-120.8929
negative,0.1821,-101.4192
negative,0.1608,-101.9928
negative,0.0101,-105.9212
negative,1.6610,-17.1543
negative,-0.6896,-43.7360
negative,-1.0030,-47.6523
negative,-1.0660,-48.4501
negative,-0.5284,-41.7559
negative,-1.0231,-47.9064
negative,-1.3560,-52.1686
negative,-1.1506,-49.5278
negative,-1.0809,-48.6395
negative,-0.7173,-44.0788
negative,-0.9173,-46.5733
negative,2.1989,-11.7643
negative,-0.8130,-45.2682
negative,0.3939,-11.4997
negative,0.6149,-10.7908
negative,0.5849,-10.8909
negative,0.5280,-11.0776
negative,0.7230,-10.4193
negative,0.6156,-10.7884
negative,0.5939,-10.8611
negative,0.4992,-11.1703
negative,-2.3759,-14.6376
negative,0.3995,-11.4826
negative,-1.2661,-14.6585
negative,0.4986,-11.1724
negative,-0.6851,-13.9878
negative,0.5039,-11.1553
negative,-1.2505,-14.6466
negative,0.5603,-10.9721
negative,0.5220,-11.0969
negative,0.2596,-11.8975
negative,0.5386,-11.0430
negative,0.4646,-11.2803
negative,0.5240,-11.0904
negative,0.4393,-11.3595
negative,0.5551,-10.9891
negative,0.5181,-11.1096
negative,0.0278,-52.7251
negative,-1.1318,-74.0383
negative,-0.6889,-65.7206
negative,-1.5756,-82.5904
negative,-0.5781,-63.6751
negative,-0.9470,-70.5423
negative,-1.0471,-72.4301
negative,-1.9502,-89.9791
negative,-1.0426,-72.3450
negative,-1.1733,-74.8283
negative,-1.3078,-77.4044
negative,-1.0569,-72.6166
negative,1.0152,-35.7519
negative,-1.8828,-88.6377
negative,0.5377,-43.8252
negative,-0.4234,-60.8401
negative,-1.0226,-71.9668
negative,-1.0659,-72.7870
negative,1.0018,-35.9759
negative,-0.4624,-61.5530
negative,0.5607,-43.4299
negative,0.2525,-48.7661
negative,-1.0182,-71.8850
negative,-0.9660,-70.8987
negative,-0.9120,-69.8841
negative,-1.0145,-71.8153
negative,-0.8822,-69.3243
negative,-2.4797,-100.6894
negative,0.5494,-18.6473
negative,0.9710,-15.0125
negative,0.5263,-18.8487
negative,-0.1036,-24.4329
negative,0.6156,-18.0715
negative,-1.2157,-34.7206
negative,-0.6267,-29.2039
negative,1.7174,-8.7701
negative,-0.1395,-24.7569
negative,0.2007,-21.7137
negative,-0.8900,-31.6506
negative,-0.6523,-29.4404
negative,0.2182,-21.5584
negative,0.0023,-23.4824
negative,1.1524,-13.4725
negative,-0.2869,-26.0906
negative,-0.2223,-25.5047
negative,1.0711,-14.1607
negative,-0.9662,-32.3645
negative,0.0601,-22.9647
negative,1.3228,-12.0392
negative,-0.8957,-31.7044
negative,1.7056,-8.8661
negative,1.2076,-13.0066
negative,0.3071,-20.7726
negative,-1.1066,-33.6869
negative,-0.7162,-30.0319
negative,-1.0605,-33.2522
negative,0.5889,-18.3034
negative,0.5867,-18.3224
negative,0.3709,-20.2098
negative,-1.5343,-37.7682
negative,-1.1003,-33.6278
negative,-0.9130,-31.8664
negative,-0.3579,-26.7368
negative,-1.0386,-33.0460
negative,-1.5206,-37.6367
negative,-1.1838,-34.4181
negative,-0.0564,-97.2463
negative,-1.7880,-170.6151
negative,-0.8587,-129.7540
negative,-1.2677,-147.3155
negative,-1.7693,-169.7589
negative,-1.4108,-153.6154
negative,-1.8165,-171.9214
negative,-1.5800,-161.1711
negative,-0.1278,-100.0324
negative,-1.5963,-161.9019
negative,-1.7724,-169.9000
negative,0.3273,-82.6033
negative,-1.3682,-151.7323
negative,-2.0643,-183.4277
negative,-1.4261,-154.2954
negative,-1.5983,-161.9961
negative,-1.1751,-143.2801
negative,-1.8145,-171.8289
negative,-1.6552,-164.5664
negative,-1.7358,-168.2290
negative,-0.3307,-7.0777
negative,0.2988,-5.1272
negative,0.4013,-4.7673
negative,-1.8627,-9.9568
negative,0.3109,-5.0853
negative,-1.5257,-9.5507
negative,-0.5590,-7.6748
negative,0.6176,-3.9687
negative,0.7399,-3.4936
negative,-0.5288,-7.5991
negative,0.8126,-3.2034
negative,0.8802,-2.9283
negative,0.7242,-3.5559
negative,-0.1183,-6.4697
negative,0.5047,-4.3919
negative,1.0128,-2.3733
negative,-0.3447,-7.1161
negative,0.1959,-5.4765
negative,-0.3754,-7.1993
negative,-0.2236,-6.7776
negative,-1.0043,-8.6700
negative,1.3746,-0.7582
negative,0.4251,-4.6820
negative,-0.5637,-7.6865
negative,-0.3211,-7.0514
negative,0.1834,-5.5183
negative,-0.3542,-7.1418
