label,cav_score,llr
negative,0.0747,-406.7866
negative,-0.1642,-438.3644
negative,-0.1681,-438.8951
negative,-0.1912,-441.9998
negative,0.9252,-303.0008
negative,-0.5220,-487.6516
negative,0.4642,-357.5873
negative,-0.8205,-530.5967
negative,0.4624,-13.2016
negative,1.1417,-9.1367
negative,1.2514,-8.4997
negative,1.2302,-8.6223
negative,0.0035,-16.0675
negative,-0.3195,-18.1433
negative,-0.3044,-18.0449
negative,-2.7810,-35.5281
negative,1.1211,-9.2571
negative,-0.7949,-21.2841
negative,2.0201,-4.1935
negative,-0.3851,-18.5702
negative,-1.0224,-22.8238
negative,-1.0757,-23.1882
negative,0.8200,-11.0356
negative,0.3655,-13.7991
negative,-0.3304,-18.2140
negative,1.0282,-9.8011
negative,-1.9950,-29.6750
negative,-0.1838,-17.2656
negative,0.2308,-14.6365
negative,1.1941,-8.8321
negative,-0.7277,-20.8337
negative,-0.9216,-22.1392
negative,0.6987,-11.7636
negative,0.1469,-15.1617
negative,0.6486,-12.0664
negative,0.1024,-15.4417
negative,2.1187,-3.6607
negative,1.0671,-9.5725
negative,1.6634,-6.1580
negative,-1.0560,-23.0538
negative,0.3848,-13.6798
negative,-1.1884,-23.9630
negative,0.3176,-14.0956
negative,-3.1722,-38.5468
negative,1.9438,-4.6089
negative,-1.2760,-24.5685
negative,2.2420,-3.0010
negative,-0.2492,-17.6872
negative,0.9367,-10.3410
negative,0.0302,-15.8987
negative,0.3738,-13.7475
negative,0.6822,-11.8631
negative,-0.1558,-17.0853
negative,-0.0624,-16.4872
negative,-0.1440,-17.0095
negative,1.1345,-9.1786
negative,-0.1325,-16.9355
negative,-0.6217,-20.1278
negative,-0.6315,-20.1925
negative,-0.0810,-16.6060
negative,-1.3446,-25.0454
negative,-0.7432,-20.9376
negative,-1.3894,-25.3583
negative,0.0739,-15.6221
negative,0.6292,-12.1841
negative,1.5099,-7.0214
negative,-1.1946,-24.0054
negative,0.7141,-30.4509
negative,0.9451,-28.0227
negative,0.1388,-36.6655
negative,0.9918,-27.5363
negative,0.9789,-27.6713
negative,-1.8805,-60.3575
negative,-0.0893,-39.1952
negative,-0.0712,-38.9930
negative,-2.3233,-65.9442
negative,1.6000,-21.3467
negative,0.3481,-34.3770
negative,-2.0380,-62.3280
negative,-1.8089,-59.4678
negative,-1.2143,-52.2169
negative,0.0038,-38.1584
negative,0.2642,-35.2909
negative,-0.7479,-46.7087
negative,-1.9424,-61.1293
negative,0.3611,-34.2363
negative,0.0411,-37.7448
negative,-0.9276,-48.8122
negative,-0.2505,-41.0051
negative,0.6554,-31.0748
negative,-1.1972,-54.0443
negative,-0.2105,-35.9346
negative,-0.5261,-41.4134
negative,0.3983,-26.2029
negative,1.9590,-6.2781
negative,-1.0228,-50.6330
negative,0.6872,-21.9694
negative,1.6377,-9.7885
negative,-0.2429,-36.4841
negative,0.0099,-32.2855
negative,-0.1032,-34.1409
negative,-0.7966,-46.3436
negative,0.6377,-22.6770
negative,-0.1062,-34.1907
negative,0.7083,-21.6706
negative,-0.4841,-40.6679
negative,0.2246,-28.8681
negative,-1.5912,-62.0836
negative,0.1526,-29.9986
negative,-1.8245,-67.0608
negative,0.1221,-30.4825
negative,-0.5561,-41.9493
negative,-0.0424,-33.1383
negative,0.7825,-20.6279
negative,-1.0234,-50.6453
negative,1.7773,-8.2262
negative,-0.6637,-43.8947
negative,-1.6887,-64.1439
negative,0.7804,-20.6559
negative,0.0029,-32.3980
negative,0.3102,-27.5436
negative,-0.1929,-35.6377
negative,-2.1473,-74.2127
negative,-1.1240,-52.6021
negative,0.2156,-29.0086
negative,0.2205,-28.9317
negative,-0.1397,-34.7470
negative,0.4815,-24.9580
negative,-0.5613,-42.0429
negative,0.6253,-22.8559
negative,-1.5498,-61.2169
negative,-0.2568,-36.7198
negative,0.2960,-27.7618
negative,1.4875,-11.5351
negative,-0.7565,-45.5985
negative,-3.1712,-98.9473
negative,-0.4885,-40.7456
negative,1.8046,-7.9274
negative,0.9977,-17.6959
negative,1.4069,-12.5007
negative,-0.0539,-33.3273
negative,0.6393,-22.6543
negative,-0.5105,-41.1359
negative,0.3867,-26.3784
negative,-0.9494,-49.2245
negative,0.3157,-27.4591
negative,-1.0238,-35.3544
negative,-2.1186,-48.6764
negative,0.1433,-22.8699
negative,1.1391,-13.6178
negative,-0.3543,-27.9759
negative,-1.5391,-41.4308
negative,0.1485,-22.8180
negative,-4.2159,-78.5522
negative,0.6705,-17.8112
negative,-0.8692,-33.5988
negative,-0.4441,-28.9322
negative,-3.2200,-63.6526
negative,-1.5900,-42.0503
negative,-0.3557,-27.9908
negative,-1.5447,-41.4987
negative,-1.9162,-46.0969
negative,-0.4498,-28.9928
negative,-0.0310,-24.6216
negative,-4.0927,-76.6386
negative,-2.1332,-48.8657
negative,-0.6481,-31.1419
negative,-0.5445,-30.0131
negative,-1.7948,-44.5740
negative,0.6738,-17.7799
negative,0.2298,-22.0143
negative,-0.5352,-29.9129
negative,-2.3317,-51.4507
negative,0.0611,-23.6905
negative,0.3725,-20.6259
negative,0.9119,-15.6146
negative,1.0085,-382.6411
negative,-0.0764,-556.9362
negative,1.7237,-285.0805
negative,-1.3938,-811.2143
negative,0.0767,-530.4183
negative,0.3596,-483.0938
negative,-1.1929,-769.4167
negative,0.6434,-437.7547
negative,-0.0601,-554.0978
negative,-1.5380,-841.9027
negative,-1.3026,-792.1192
negative,0.3769,-480.2629
negative,-3.6284,-1349.4219
negative,-0.8091,-692.5881
negative,1.7198,-285.5732
negative,1.3349,-336.4120
negative,0.4118,-108.3476
negative,2.2374,-38.9112
negative,0.8609,-88.6385
negative,0.9340,-85.5928
negative,-1.7320,-226.0861
negative,0.4425,-106.9460
negative,-0.1682,-136.3460
negative,1.3762,-68.1335
negative,-1.1615,-190.9345
negative,0.8285,-90.0013
negative,0.4730,-105.5613
negative,0.3801,-109.8073
negative,0.6387,-98.1781
negative,0.3698,-110.2818
negative,1.4921,-63.8330
negative,0.7108,-26.8534
negative,1.0644,-21.8783
negative,-0.0655,-37.9064
negative,-0.0393,-37.5298
negative,-0.6671,-46.5948
negative,1.4717,-16.1942
negative,0.5623,-28.9538
negative,-0.0575,-37.7920
negative,-0.7049,-47.1442
negative,-0.2445,-40.4795
negative,-0.3057,-41.3617
negative,0.3308,-32.2410
negative,0.3915,-31.3783
negative,0.5896,-28.5668
negative,1.4767,-0.2718
negative,-1.1631,-8.6728
negative,0.5213,-3.4646
negative,0.4338,-3.7486
negative,-0.9945,-8.1759
negative,-0.1990,-5.7577
negative,0.8734,-2.3082
negative,0.1934,-4.5206
negative,-0.3430,-6.2042
negative,0.3467,-4.0296
negative,-0.4534,-6.5441
negative,-0.1583,-5.6308
negative,0.1520,-4.6525
negative,0.3331,-4.0735
negative,-1.2476,-8.9201
negative,-0.0777,-5.3784
negative,0.5581,-3.3450
negative,-0.8859,-7.8527
negative,-0.0315,-5.2333
negative,-0.8091,-7.6229
negative,0.4588,-3.6678
negative,1.2361,-1.0921
negative,0.9997,-1.8875
negative,-1.5372,-9.7567
negative,1.5192,-0.1255
negative,-0.9528,-8.0520
negative,-0.4177,-6.4344
negative,0.3417,-4.0457
negative,-0.0287,-5.2245
negative,-1.2377,-8.8910
negative,0.9482,-2.0594
negative,-1.1689,-8.6899
negative,1.6788,0.4260
negative,-1.4440,-9.4890
negative,-0.4702,-6.5957
negative,0.8415,-2.4139
negative,-1.3897,-9.3325
negative,1.3559,-0.6851
negative,0.1161,-4.7668
negative,0.5379,-3.4106
negative,-2.1778,-11.5509
negative,1.3380,-0.7459
negative,-0.7047,-7.3087
negative,-1.0300,-8.2809
negative,-1.2129,-8.8186
negative,-0.5176,-6.7406
negative,0.6930,-72.3533
negative,1.8273,-37.7878
negative,-1.0084,-141.1721
negative,0.8041,-68.5652
negative,0.3714,-83.7977
negative,1.6042,-43.8695
negative,-0.9849,-140.0818
negative,0.8828,-65.9377
negative,-0.5700,-121.4913
negative,1.4866,-47.2189
negative,-1.4977,-164.7337
negative,1.0441,-60.6843
negative,0.6514,-73.7929
negative,0.8473,-5.1612
negative,-0.3341,-9.9921
negative,-1.2798,-14.1332
negative,0.9047,-4.9358
negative,0.7461,-5.5600
negative,-0.3724,-10.1550
negative,1.0083,-4.5320
negative,-1.4765,-15.0253
negative,-1.2130,-13.8329
negative,0.8460,-5.1660
negative,-3.0733,-22.6553
negative,-0.0823,-8.9304
negative,0.5142,-6.4846
negative,1.0644,-4.3146
negative,0.9066,-4.9286
negative,0.6892,-5.7854
negative,0.2727,-7.4634
negative,0.2121,-7.7114
negative,0.2599,-7.5157
negative,0.6837,-5.8072
negative,1.7200,-1.8360
negative,1.0662,-4.3076
negative,1.1091,-4.1419
negative,-2.0944,-17.8954
negative,1.0519,-3.5944
negative,-2.7319,-15.7096
negative,-1.6694,-12.0970
negative,-3.7867,-19.4585
negative,1.9041,-1.1537
negative,-0.4753,-8.2334
negative,-1.6760,-12.1190
negative,0.3567,-5.6640
negative,-1.6461,-12.0196
negative,0.5196,-5.1727
negative,0.1947,-6.1563
negative,1.8442,-1.3219
negative,-1.7666,-12.4207
negative,-0.6821,-8.8877
negative,-0.7898,-9.2307
negative,0.3290,-5.7479
negative,0.2661,-5.9388
negative,1.0327,-3.6506
negative,0.1831,-6.1916
negative,-1.8701,-12.7667
negative,1.9313,-1.0774
negative,-0.0844,-7.0136
negative,0.5745,-5.0079
negative,-1.5544,-11.7160
negative,-0.4133,-37.3871
negative,-1.9664,-60.1597
negative,-0.0426,-32.5423
negative,-0.3135,-36.0603
negative,0.5957,-24.7327
negative,-0.7057,-41.3696
negative,-0.0860,-33.0972
negative,-3.1205,-79.6669
negative,1.3095,-16.7986
negative,0.7204,-23.2859
negative,0.0245,-31.6888
negative,1.9892,-10.0269
negative,-0.1764,-34.2652
negative,-0.3475,-36.5109
negative,0.1079,-30.6402
negative,-1.6881,-55.7846
negative,1.4094,-15.7548
negative,-1.5369,-53.4620
negative,0.0482,-31.3896
negative,-1.0933,-46.8657
negative,-0.2255,-34.9044
negative,0.1058,-30.6661
negative,0.6618,-23.9628
negative,-1.1279,-47.3692
negative,0.2875,-28.4190
negative,-0.0759,-32.9675
negative,1.5166,-14.6539
negative,-2.2702,-65.0813
negative,0.0132,-31.8319
negative,-2.8395,-74.7148
negative,-1.7020,-56.0001
negative,0.4944,-25.9275
negative,0.3900,-27.1759
negative,0.0815,-30.9708
negative,-1.2476,-49.1237
negative,-1.9076,-59.2250
negative,-3.9005,-48.7097
negative,-0.8515,-34.1398
negative,0.7027,-25.5634
negative,-1.1062,-35.4710
negative,-1.2102,-36.0088
negative,-0.2329,-30.8194
negative,-0.0483,-29.8045
negative,-1.6612,-38.3004
negative,0.3776,-27.4218
negative,0.3211,-27.7414
negative,-0.6327,-32.9793
negative,0.3111,-27.7974
negative,-0.1485,-30.3568
negative,-0.5131,-32.3384
negative,-0.4696,-32.1044
negative,0.6173,-26.0549
negative,-1.4770,-37.3724
negative,0.1800,-28.5347
negative,0.1594,-28.6498
negative,0.3987,-27.3022
negative,0.4373,-27.0830
negative,0.5051,-26.6970
negative,-2.7572,-43.5963
negative,0.5795,-26.2716
negative,0.8789,-24.5423
negative,0.6726,-25.7368
negative,1.3876,-21.5376
negative,-0.1357,-30.2866
negative,0.2938,-27.8954
negative,0.3053,-27.8302
negative,-0.4722,-32.1184
negative,0.6817,-25.6847
negative,1.4758,-21.0086
negative,0.0854,-29.0630
negative,-0.9245,-34.5235
negative,-0.8797,-34.2884
negative,0.0972,-28.9969
negative,-3.3324,-46.2213
negative,1.1076,-23.2015
negative,0.0399,-29.3160
negative,-0.3446,-31.4282
negative,-0.1325,-30.2689
negative,0.3255,-27.7165
negative,0.4668,-26.9151
negative,0.7126,-25.5066
negative,0.3303,-27.6889
negative,-0.5012,-32.2748
negative,1.8307,-18.8532
negative,0.7975,-25.0152
negative,0.9237,-1.0768
negative,1.7530,0.6804
negative,0.7757,-1.3798
negative,0.4621,-2.0116
negative,-0.3669,-3.6131
negative,0.3820,-2.1707
negative,0.4501,-2.0355
negative,-1.2022,-5.1262
negative,-1.6200,-5.8452
negative,-1.0083,-4.7840
negative,1.4515,0.0301
negative,1.3745,-0.1338
negative,1.0833,-0.7462
negative,0.8675,-1.1921
negative,0.2497,-2.4313
negative,1.8649,0.9251
negative,-0.8490,-4.4988
negative,0.6476,-1.6395
negative,-0.4176,-3.7078
negative,-1.2932,-5.2850
negative,0.2776,-2.3765
negative,0.2337,-2.4627
negative,2.6123,2.6061
negative,-0.7502,-4.3199
negative,0.0623,-2.7963
negative,-0.4952,-3.8520
negative,0.2427,-2.4450
negative,1.5710,0.2862
negative,-0.4713,-3.8078
negative,0.4213,-2.0927
negative,-2.0701,-6.5914
negative,0.2221,-2.4854
negative,0.8542,-1.2195
negative,-0.2061,-3.3102
negative,0.1497,-2.6268
negative,-1.5381,-5.7063
negative,0.7948,-1.3407
negative,0.4599,-2.0160
negative,0.6988,-1.5360
negative,0.3598,-2.2146
negative,-2.2373,-6.8612
negative,1.4748,0.0798
negative,-0.0601,-3.0319
negative,0.0928,-2.7373
negative,-1.6505,-5.8967
negative,0.4764,-1.9831
negative,0.0817,-32.2743
negative,2.1482,-8.6973
negative,1.2047,-17.9643
negative,1.1915,-18.1119
negative,1.8505,-11.3491
negative,-2.6803,-82.6414
negative,-0.5953,-42.6247
negative,0.8817,-21.7154
negative,-0.2159,-36.6650
negative,0.3092,-29.0877
negative,1.1038,-19.1046
negative,-1.7706,-63.6705
negative,2.2520,-7.8313
negative,2.1348,-8.8112
negative,4.3388,3.1128
negative,2.2917,-7.5082
negative,1.4701,-15.1029
negative,0.5799,-5.5819
negative,-1.1398,-17.6659
negative,0.1365,-8.2946
negative,0.3776,-6.7850
negative,-0.0790,-9.7143
negative,-0.2969,-11.2167
negative,0.7294,-4.7303
negative,0.2323,-7.6852
negative,1.2009,-2.2532
negative,0.1988,-7.8965
negative,-0.4665,-12.4334
negative,0.8148,-4.2581
negative,0.9181,-3.7009
negative,-0.7240,-14.3580
negative,-0.4690,-12.4516
negative,1.8139,0.4939
negative,0.6075,-5.4225
negative,1.0199,-3.1666
negative,1.9031,0.8491
negative,2.0999,1.5926
negative,1.3989,-1.3073
negative,-0.6017,-13.4323
negative,1.7100,0.0658
negative,-0.8322,-15.1953
negative,0.1489,-8.2149
negative,-0.5771,-13.2488
negative,0.4065,-6.6096
negative,0.9447,-3.5602
negative,-0.8215,-15.1120
negative,-0.8352,-15.2187
negative,-3.2161,-37.8678
negative,0.1644,-8.1156
negative,-0.0193,-9.3142
negative,-0.8771,-15.5472
negative,0.2281,-7.7114
negative,-0.5201,-12.8261
negative,1.3360,-1.6017
negative,0.8007,-4.3355
negative,0.4296,-6.4701
negative,0.5195,-5.9349
negative,-1.0248,-16.7264
negative,0.1520,-8.1953
negative,-0.6751,-13.9853
negative,2.3344,2.4065
negative,0.1115,-8.4560
negative,1.4195,-1.2124
negative,-1.6245,-21.8328
negative,-2.1683,-26.9057
negative,-0.6009,-13.4262
negative,-0.1092,-9.9184
negative,0.9534,-3.5141
negative,-0.1925,-10.4882
negative,0.1310,-8.3301
negative,0.2100,-7.8256
negative,-1.4275,-20.0990
negative,-0.0984,-9.8450
negative,0.3090,-7.2059
negative,-0.0183,-9.3079
negative,0.5503,-5.7541
negative,0.9480,-3.5427
negative,-0.8985,-15.7165
negative,-2.5693,-30.9165
negative,-0.3069,-11.2877
negative,2.0752,0.9909
negative,1.0638,-0.6753
negative,-0.1984,-2.5109
negative,0.7614,-1.1397
negative,-0.0640,-2.3283
negative,0.6747,-1.2701
negative,0.8139,-1.0602
negative,-0.3525,-2.7165
negative,-3.6035,-6.1134
negative,0.7464,-1.1623
negative,0.5529,-1.4508
negative,-0.6573,-3.1113
negative,-0.9202,-3.4390
negative,-0.1024,-2.3808
negative,-0.3332,-2.6910
negative,2.3377,1.4518
negative,-0.7838,-3.2703
negative,-0.2615,-2.5956
negative,-0.0256,-2.2756
negative,-0.2798,-2.6200
negative,0.2108,-1.9454
negative,1.0936,-0.6287
negative,-2.9197,-5.5479
negative,-0.8931,-3.4057
negative,-1.0185,-201.0707
negative,1.2048,-118.6180
negative,1.0335,-124.3657
negative,0.1160,-156.8713
negative,1.9922,-93.4943
negative,-0.0877,-164.4803
negative,0.1340,-156.2059
negative,0.4492,-144.7330
negative,0.1379,-156.0640
negative,0.0863,-157.9730
negative,-1.0916,-204.0680
negative,0.3848,-147.0491
negative,-1.1374,-205.9594
negative,0.3571,-148.0507
negative,-2.2649,-254.7334
negative,-0.5385,-181.8316
negative,1.9652,-94.3206
negative,-1.0101,-200.7269
negative,-1.6254,-226.5333
negative,-2.0208,-243.8014
negative,0.9196,-128.2449
negative,-0.2867,-172.0534
negative,-0.9567,-198.5505
negative,0.0510,-159.2868
negative,-0.9950,-200.1080
negative,0.4148,-145.9693
negative,-0.0555,-163.2706
negative,0.1355,-156.1512
negative,-0.6118,-184.7176
negative,-1.4406,-218.6426
negative,1.7658,-100.5006
negative,0.0904,-157.8225
negative,1.2561,-116.9170
negative,1.1688,-119.8165
negative,0.7343,-3.4833
negative,-0.8497,-11.4919
negative,-0.1323,-7.6439
negative,-1.2398,-13.7390
negative,-0.0832,-7.3938
negative,-2.1896,-19.6614
negative,-0.3859,-8.9625
negative,0.2467,-5.7585
negative,2.3151,2.7282
negative,0.2790,-5.6026
negative,-1.0888,-12.8564
negative,-0.3133,-8.5801
negative,0.1274,-6.3410
negative,0.0824,-6.5630
negative,-0.8363,-11.4168
negative,-0.0850,-7.4026
negative,-0.9595,-12.1138
negative,-0.1920,-7.9499
negative,1.0844,-1.9542
negative,0.2018,-5.9764
negative,-0.1352,-7.6584
negative,-0.4943,-9.5400
negative,-0.7713,-11.0538
negative,1.0298,-2.1869
negative,-0.6015,-10.1191
negative,-0.5864,-10.0374
negative,-0.5008,-9.5749
negative,2.6874,3.9323
negative,1.9196,1.3409
negative,-1.1068,-12.9607
negative,1.2994,-1.0588
negative,0.5404,-4.3679
negative,-0.5658,-9.9255
negative,0.0956,-6.4980
negative,-0.3944,-9.0073
negative,-0.7596,-10.9887
negative,-1.1025,-12.9358
negative,1.0997,-1.8895
negative,-0.9798,-12.2296
negative,-1.0741,-12.7710
negative,-0.4696,-9.4074
negative,2.3870,2.9685
negative,1.2099,-1.4275
negative,0.1754,-6.1052
negative,-0.4390,-9.2443
negative,-0.7603,-10.9927
negative,-0.6098,-10.1644
negative,-0.6142,-10.1884
negative,1.1855,-18.0196
negative,0.4899,-26.1386
negative,1.7527,-12.0638
negative,-0.0461,-33.0067
negative,-0.7409,-42.7052
negative,-0.2071,-35.1750
negative,-0.0245,-32.7196
negative,2.0379,-9.2950
negative,-0.5819,-40.4075
negative,0.7865,-22.5667
negative,0.9963,-20.1382
negative,1.5412,-14.2149
negative,-0.6845,-41.8840
negative,-1.8550,-60.1258
negative,-0.2898,-36.3067
negative,-0.5006,-39.2493
negative,0.6534,-24.1492
negative,0.9634,-20.5136
negative,1.7063,-12.5283
negative,-3.1733,-83.7179
negative,0.4176,-27.0333
negative,0.5926,-24.8836
negative,1.1620,-18.2786
negative,-0.2215,-35.3706
negative,1.7879,-11.7135
negative,-0.8421,-44.1918
negative,-1.7887,-59.0259
negative,-0.3044,-36.5075
negative,1.1255,-18.6838
negative,-3.1468,-83.2126
negative,-1.0139,-46.7611
negative,0.6321,-24.4055
negative,-1.9612,-61.9069
negative,-1.4596,-53.6806
negative,0.8469,-21.8593
negative,0.0413,-31.8505
negative,-0.4604,-38.6824
negative,-0.3165,-36.6745
negative,-0.4975,-39.2060
negative,0.1289,-30.7059
negative,-1.7179,-57.8585
negative,-1.9847,-62.3044
negative,1.1595,-18.3069
negative,-0.2666,-35.9884
negative,-1.4020,-52.7649
negative,-0.3421,-37.0291
negative,1.1631,-18.2662
negative,-1.6248,-56.3379
negative,-0.3513,-37.1573
negative,-0.7617,-43.0090
negative,-0.3223,-36.7555
negative,-0.1649,-34.6016
negative,0.2981,-28.5350
negative,-0.5074,-39.3464
negative,-2.2953,-67.6463
negative,-1.0090,-46.6872
negative,0.0592,-31.6162
negative,-1.6698,-57.0701
negative,0.5246,-25.7125
negative,-0.0897,-33.5896
negative,-0.4528,-38.5747
negative,-0.0640,-20.4772
negative,-0.1787,-21.5453
negative,-0.1479,-21.2576
negative,-1.0726,-30.2103
negative,-1.3477,-32.9992
negative,-1.0497,-29.9814
negative,-0.2970,-22.6576
negative,-0.4057,-23.6886
negative,-0.1599,-21.3697
negative,0.2807,-17.3277
negative,0.7931,-12.8125
negative,-0.6847,-26.3757
negative,0.7767,-12.9541
negative,0.5205,-15.1896
negative,0.1592,-18.4271
negative,0.7169,-13.4713
negative,1.8466,-4.1543
negative,1.1102,-10.1175
negative,0.7487,-13.1960
negative,-0.3220,-22.8940
negative,1.1130,-10.0938
negative,-1.6817,-36.4620
negative,-0.8116,-27.6181
negative,-0.4137,-6.4161
negative,0.1290,-4.8075
negative,-1.1157,-8.3467
negative,-1.0962,-8.2954
negative,-0.5543,-6.8162
negative,-0.1323,-5.5948
negative,-2.0909,-10.7481
negative,0.2874,-4.3191
negative,0.1213,-4.8310
negative,-1.4157,-9.1204
negative,1.2615,-1.1255
negative,-1.3168,-8.8687
negative,-0.9604,-7.9343
negative,-1.1370,-8.4028
negative,0.0504,-5.0468
negative,-0.5334,-6.7573
negative,-0.4396,-6.4902
negative,-1.3600,-8.9790
negative,2.3969,3.0082
negative,-1.0992,-8.3033
negative,0.1163,-4.8464
negative,-1.3422,-8.9337
negative,0.4333,-3.8614
negative,-0.4860,-6.6227
negative,-0.5395,-6.7746
negative,-2.9709,-12.6351
negative,-0.1849,-5.7502
negative,-0.9242,-7.8367
negative,-0.0599,-5.3790
negative,-0.0043,-5.2121
negative,-0.6131,-6.9818
negative,0.3819,-4.0233
negative,0.2832,-4.3321
negative,0.3940,-3.9853
negative,0.1860,-4.6329
negative,0.6061,-3.3101
negative,-0.2672,-5.9918
negative,-1.2654,-8.7365
negative,-2.1666,-10.9210
negative,0.0514,-5.0439
negative,0.6946,-3.0236
negative,0.8099,-2.6466
negative,-0.5250,-6.7334
negative,-0.4121,-6.4114
negative,-0.9428,-7.8870
negative,-0.6885,-7.1920
negative,-1.2522,-8.7025
negative,-0.0497,-5.3483
negative,-2.5256,-11.7136
negative,-3.1987,-13.0802
negative,-1.8598,-10.2087
negative,0.5441,-3.5090
negative,0.0097,-5.1699
negative,1.6421,-6.5590
negative,1.0725,-11.1752
negative,-0.9825,-31.3369
negative,-0.4646,-25.7388
negative,0.0960,-20.0714
negative,-3.0552,-57.2328
negative,0.0071,-20.9433
negative,-1.7325,-40.0626
negative,1.6328,-6.6308
negative,-0.3719,-24.7736
negative,0.4845,-16.3839
negative,0.6266,-15.0842
negative,0.0952,-20.0791
negative,-0.9891,-31.4104
negative,-0.6519,-27.7231
negative,0.5528,-15.7557
negative,0.5619,-15.6724
negative,0.5419,-15.8553
negative,-1.2882,-34.8060
negative,-0.4594,-25.6842
negative,-0.0716,-21.7228
negative,-1.2104,-33.9114
negative,0.8260,-13.3039
negative,-0.7131,-28.3815
negative,0.9418,-12.2944
negative,-0.6733,-27.9523
negative,-1.8180,-108.0169
negative,0.0250,-72.2687
negative,0.0020,-72.6904
negative,-0.2329,-77.0403
negative,-1.2243,-96.0824
negative,0.7779,-58.7689
negative,0.6571,-60.8918
negative,0.3495,-66.3708
negative,0.2751,-67.7129
negative,-0.1081,-74.7220
negative,0.1481,-70.0173
negative,-1.5739,-103.0629
negative,0.3882,-65.6748
negative,1.2303,-50.9653
negative,0.4336,-64.8615
negative,0.4390,-64.7658
negative,0.3117,-67.0516
negative,0.8136,-58.1434
negative,0.7071,-60.0109
negative,1.3598,-48.7736
negative,0.3955,-65.5446
negative,-0.0505,-73.6562
negative,0.0003,-72.7216
negative,-1.3230,-98.0396
negative,-0.6956,-85.7882
negative,0.1156,-70.6094
negative,-2.2579,-117.1182
negative,-0.7492,-86.8171
negative,-0.5027,-82.1118
negative,-0.0970,-74.5154
negative,-0.0541,-73.7238
negative,-2.7683,-127.9524
negative,-0.5393,-82.8054
negative,1.1099,-3.7997
negative,-2.5674,-15.3763
negative,-0.8654,-10.0007
negative,0.8266,-4.6867
negative,1.2441,-3.3798
negative,-0.0789,-7.5269
negative,1.5083,-2.5539
negative,0.9896,-4.1762
negative,-0.6455,-9.3083
negative,-0.3785,-8.4686
negative,2.6713,1.0730
negative,-0.7444,-9.6196
negative,-0.1367,-7.7083
negative,-0.1344,-7.7013
negative,-1.4338,-11.7927
negative,-2.8384,-16.2350
negative,-0.3088,-8.2493
negative,-0.4700,-8.7561
negative,0.4276,-5.9371
negative,-0.3893,-8.5025
negative,1.4232,-2.8201
negative,1.2762,-3.2796
negative,0.9881,-4.1808
negative,-0.4973,-8.8420
negative,0.0392,-7.1559
negative,-0.0353,-7.3900
negative,1.0053,-4.1271
negative,2.6416,0.9806
negative,0.3404,-6.2106
negative,1.4574,-2.7129
negative,0.0325,-7.1770
negative,0.9952,-4.1587
negative,0.2130,-6.6104
negative,0.9527,-4.2917
negative,-0.4500,-8.6933
negative,0.2482,-6.4997
negative,-0.9470,-10.2576
negative,-0.5588,-9.0354
negative,-0.2389,-8.0294
negative,1.2312,-3.4204
negative,-1.0549,-10.5978
negative,-2.3426,-14.6646
negative,1.2426,-3.3847
negative,-1.8034,-12.9595
negative,0.0523,-7.1148
negative,0.4095,-5.9938
negative,0.7484,-4.9316
negative,-0.8154,-9.8433
negative,1.0573,-3.9643
negative,1.2943,-3.2230
negative,0.9848,-4.1914
negative,-0.9683,-10.3247
negative,1.3589,-3.0210
negative,2.3798,0.1652
negative,-0.4428,-8.6705
negative,0.2116,-6.6146
negative,1.6631,-2.0704
negative,0.6445,-5.2570
negative,0.0619,-57.4487
negative,-0.8402,-78.8748
negative,-1.4872,-96.0804
negative,0.4933,-48.2613
negative,1.0716,-37.0136
negative,-0.7236,-75.9375
negative,-1.8196,-105.5162
negative,-0.9161,-80.8128
negative,-0.4916,-70.2417
negative,0.4691,-48.7568
negative,-0.6791,-74.8292
negative,0.7859,-42.4165
negative,-0.1317,-61.7968
negative,-0.0374,-59.6608
negative,0.4540,-49.0694
negative,0.9361,-39.5379
negative,-2.5391,-127.3330
negative,1.3873,-31.3919
negative,0.0688,-57.2965
negative,-0.3653,-67.2240
negative,0.8185,-41.7842
negative,-0.6479,-74.0571
negative,1.3240,-32.4897
negative,0.3975,-50.2414
negative,-0.6994,-75.3329
negative,-0.8398,-78.8630
negative,5.4704,8.3410
negative,-0.4540,-21.5664
negative,2.6737,-3.7484
negative,-0.3907,-21.1971
negative,0.9352,-13.5447
negative,-0.0653,-19.3044
negative,-0.9617,-24.5409
negative,-1.5085,-27.7706
negative,-1.9169,-30.1999
negative,0.5650,-15.6654
negative,0.0580,-18.5897
negative,-1.2765,-26.3973
negative,-1.5445,-27.9842
negative,-1.2973,-26.5198
negative,0.5317,-15.8567
negative,-0.9743,-24.6151
negative,0.5876,-15.5354
negative,-1.4582,-27.4724
negative,0.1992,-17.7731
negative,1.4110,-10.8364
negative,-0.0549,-2.3361
negative,1.8113,0.0688
negative,0.2245,-2.0097
negative,2.7555,1.4870
negative,0.0920,-2.1660
negative,1.5652,-0.2786
negative,2.2902,0.7712
negative,-1.0185,-3.3709
negative,0.8261,-1.2667
negative,0.8208,-1.2735
negative,0.5878,-1.5676
negative,1.2198,-0.7507
negative,-0.3084,-2.6220
negative,0.9954,-1.0477
negative,0.9759,-1.0731
negative,0.1884,-2.0526
negative,-0.2065,-2.5083
negative,0.2778,-1.9461
negative,0.1937,-2.0462
negative,-1.9932,-4.2741
negative,-0.8339,-3.1836
